Number,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,CO TAQI
4067,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-03-27,Parts per billion,4.426087,14.1,5,13,Parts per million,0.028125,0.038,8,32,Parts per billion,0.490909,0.7,5,0,Parts per million,0.1,0.1,0,1,1
4068,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-03-28,Parts per billion,6.46087,16.7,6,15,Parts per million,0.022458,0.033,10,28,Parts per billion,0.781818,2.3,9,3,Parts per million,0.1,0.1,0,1,2
4069,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-03-29,Parts per billion,6.630435,18.6,6,17,Parts per million,0.021,0.032,10,27,Parts per billion,0.718182,1.7,13,1,Parts per million,0.166667,0.2,8,2,3
4070,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-03-30,Parts per billion,8.656522,19,21,18,Parts per million,0.013667,0.025,10,21,Parts per billion,0.813636,2.2,12,3,Parts per million,0.241667,0.3,7,3,3
4071,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-03-31,Parts per billion,8.382609,20.1,6,19,Parts per million,0.019708,0.033,10,28,Parts per billion,0.618182,1.4,17,1,Parts per million,0.2625,0.3,0,3,5
4072,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-01,Parts per billion,11.152174,22.5,8,21,Parts per million,0.02525,0.047,10,40,Parts per billion,1.131818,3.4,18,4,Parts per million,0.333333,0.4,8,5,3
4073,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-02,Parts per billion,4.5,7.9,20,7,Parts per million,0.022917,0.032,13,27,Parts per billion,0.395455,0.9,12,0,Parts per million,0.220833,0.3,0,3,3
4074,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-03,Parts per billion,4.234783,8.4,19,8,Parts per million,0.031958,0.048,10,41,Parts per billion,0.836364,2.4,20,3,Parts per million,0.216667,0.3,0,3,3
4075,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-04,Parts per billion,9.317391,22.5,5,21,Parts per million,0.028583,0.044,11,37,Parts per billion,0.827273,2.6,18,3,Parts per million,0.25,0.3,6,3,3
4076,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-05,Parts per billion,8.152174,19.1,6,18,Parts per million,0.026083,0.034,11,29,Parts per billion,0.581818,0.9,17,0,Parts per million,0.3,0.3,0,3,3
4077,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-06,Parts per billion,4.743478,12.9,6,11,Parts per million,0.036833,0.046,19,39,Parts per billion,0.572727,0.8,18,0,Parts per million,0.275,0.3,0,3,3
4078,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-07,Parts per billion,3.713043,8.7,20,8,Parts per million,0.033917,0.044,0,37,Parts per billion,0.418182,0.6,11,0,Parts per million,0.279167,0.3,0,3,5
4079,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-08,Parts per billion,8.26087,21.8,6,20,Parts per million,0.028333,0.042,10,36,Parts per billion,0.65,1.7,18,1,Parts per million,0.329167,0.4,7,5,3
4080,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-09,Parts per billion,5.069565,16,6,15,Parts per million,0.032917,0.039,9,33,Parts per billion,0.595455,0.9,9,0,Parts per million,0.3,0.3,0,3,3
4081,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-10,Parts per billion,2.573913,3.9,21,3,Parts per million,0.03575,0.041,8,35,Parts per billion,0.554545,0.7,13,0,Parts per million,0.3,0.3,0,3,3
4082,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-11,Parts per billion,4.778261,13.5,6,12,Parts per million,0.032875,0.04,9,34,Parts per billion,0.513636,0.8,20,0,Parts per million,0.3,0.3,0,3,5
4083,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-12,Parts per billion,5.291304,10.5,5,9,Parts per million,0.032542,0.036,8,31,Parts per billion,0.604545,1,17,1,Parts per million,0.320833,0.4,9,5,5
4084,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-13,Parts per billion,4.778261,9.3,5,8,Parts per million,0.033458,0.043,9,36,Parts per billion,0.522727,0.7,5,0,Parts per million,0.308333,0.4,22,5,5
4085,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-14,Parts per billion,6.304348,21.9,6,20,Parts per million,0.030417,0.041,9,35,Parts per billion,0.618182,0.9,6,0,Parts per million,0.379167,0.4,0,5,5
4086,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-15,Parts per billion,5.608696,18.3,6,17,Parts per million,0.023792,0.031,7,26,Parts per billion,0.563636,0.8,8,0,Parts per million,0.4,0.4,0,5,5
4087,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-16,Parts per billion,3.03913,5.2,20,5,Parts per million,0.019667,0.025,9,21,Parts per billion,0.477273,0.9,5,0,Parts per million,0.4,0.4,0,5,5
4088,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-17,Parts per billion,3.3,6.8,19,6,Parts per million,0.020292,0.023,8,19,Parts per billion,0.35,0.5,15,0,Parts per million,0.4,0.4,0,5,5
4089,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-18,Parts per billion,4.343478,7.6,8,7,Parts per million,0.020625,0.025,10,21,Parts per billion,0.295455,0.4,20,0,Parts per million,0.366667,0.4,0,5,5
4090,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-19,Parts per billion,4.286957,6.3,22,6,Parts per million,0.024375,0.029,13,25,Parts per billion,0.413636,1,13,1,Parts per million,0.4,0.4,0,5,5
4091,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-20,Parts per billion,3.317391,6.8,7,6,Parts per million,0.027333,0.03,3,25,Parts per billion,0.404545,0.6,0,0,Parts per million,0.4,0.4,0,5,6
4092,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-21,Parts per billion,5.378261,13,22,12,Parts per million,0.029208,0.038,7,32,Parts per billion,0.422727,0.6,8,0,Parts per million,0.416667,0.5,20,6,6
4093,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-22,Parts per billion,7.272727,13.9,5,12,Parts per million,0.029292,0.035,9,30,Parts per billion,0.531818,0.8,15,0,Parts per million,0.416667,0.5,0,6,3
4094,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-23,Parts per billion,3.186957,5.3,6,5,Parts per million,0.032625,0.04,9,34,Parts per billion,0.404545,0.5,8,0,Parts per million,0.3,0.3,0,3,3
4095,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-24,Parts per billion,1.752174,3.1,19,3,Parts per million,0.032,0.036,11,31,Parts per billion,0.35,0.5,21,0,Parts per million,0.3,0.3,0,3,3
4096,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-25,Parts per billion,2.752174,4.8,10,4,Parts per million,0.031625,0.036,12,31,Parts per billion,0.381818,0.5,1,0,Parts per million,0.3,0.3,0,3,3
4097,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-26,Parts per billion,5,12.4,5,11,Parts per million,0.032167,0.042,9,36,Parts per billion,0.845455,2.5,12,3,Parts per million,0.3,0.3,0,3,3
4098,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-27,Parts per billion,6.347826,13.9,6,12,Parts per million,0.0315,0.038,9,32,Parts per billion,0.640909,0.9,13,0,Parts per million,0.3,0.3,0,3,3
4099,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-28,Parts per billion,3.443478,7.1,7,7,Parts per million,0.033875,0.04,10,34,Parts per billion,0.7,1.8,18,1,Parts per million,0.3,0.3,0,3,3
4100,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-29,Parts per billion,5.113043,12.2,6,11,Parts per million,0.031458,0.041,9,35,Parts per billion,0.990909,2.1,1,3,Parts per million,0.3,0.3,0,3,3
4101,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-04-30,Parts per billion,3.186957,8.1,5,8,Parts per million,0.03475,0.046,9,39,Parts per billion,0.477273,0.8,17,0,Parts per million,0.3,0.3,0,3,3
4102,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-01,Parts per billion,4.278261,11.7,5,10,Parts per million,0.0345,0.048,9,41,Parts per billion,0.586364,0.9,17,0,Parts per million,0.3,0.3,0,3,3
4103,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-02,Parts per billion,7.73913,17.3,6,16,Parts per million,0.033458,0.05,10,42,Parts per billion,0.645455,1,19,1,Parts per million,0.270833,0.3,0,3,3
4104,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-03,Parts per billion,5.582609,9.6,20,8,Parts per million,0.031478,0.044,10,37,Parts per billion,1.209091,5,18,7,Parts per million,0.3,0.3,0,3,3
4105,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-04,Parts per billion,6.846154,12,4,11,Parts per million,0.031545,0.049,13,42,Parts per billion,1.216667,2.7,18,3,Parts per million,0.3,0.3,0,3,5
4106,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-05,Parts per billion,8.694444,18.3,5,17,Parts per million,0.029067,0.047,12,40,Parts per billion,0.552941,0.8,0,0,Parts per million,0.3,0.4,8,5,3
4107,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-06,Parts per billion,4.752174,11.5,5,10,Parts per million,0.032833,0.037,8,31,Parts per billion,0.445455,0.6,1,0,Parts per million,0.3,0.3,0,3,3
4108,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-07,Parts per billion,2.686957,4.1,18,4,Parts per million,0.031667,0.037,23,31,Parts per billion,0.422727,0.5,8,0,Parts per million,0.3,0.3,0,3,3
4109,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-08,Parts per billion,1.791304,4.4,19,4,Parts per million,0.034042,0.038,0,32,Parts per billion,0.404545,0.5,5,0,Parts per million,0.3,0.3,0,3,5
4110,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-09,Parts per billion,5.326087,12.8,5,11,Parts per million,0.02725,0.037,9,31,Parts per billion,0.95,2.9,9,3,Parts per million,0.320833,0.4,8,5,5
4111,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-10,Parts per billion,5.982609,15.2,5,14,Parts per million,0.028292,0.034,8,29,Parts per billion,0.736364,2.3,10,3,Parts per million,0.329167,0.4,7,5,3
4112,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-11,Parts per billion,3.826087,7.6,18,7,Parts per million,0.031792,0.033,9,28,Parts per billion,0.468182,0.8,17,0,Parts per million,0.3,0.3,0,3,3
4113,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-12,Parts per billion,4.817391,9.9,20,8,Parts per million,0.028458,0.032,11,27,Parts per billion,0.540909,0.8,16,0,Parts per million,0.3,0.3,0,3,3
4114,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-13,Parts per billion,5.647826,11.2,6,10,Parts per million,0.03125,0.036,10,31,Parts per billion,0.540909,1,7,1,Parts per million,0.3,0.3,0,3,2
4115,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-14,Parts per billion,2.373913,3.7,18,3,Parts per million,0.0355,0.038,6,32,Parts per billion,0.477273,0.6,13,0,Parts per million,0.2,0.2,0,2,3
4116,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-15,Parts per billion,2.434783,6.8,23,6,Parts per million,0.030583,0.036,0,31,Parts per billion,0.445455,0.5,6,0,Parts per million,0.204167,0.3,23,3,3
4117,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-16,Parts per billion,5.595652,14.3,5,13,Parts per million,0.025958,0.035,8,30,Parts per billion,0.477273,0.6,4,0,Parts per million,0.3,0.3,0,3,3
4118,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-17,Parts per billion,3.03913,4.9,10,4,Parts per million,0.028708,0.031,11,26,Parts per billion,0.454545,0.5,2,0,Parts per million,0.3,0.3,0,3,3
4119,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-18,Parts per billion,4.769565,9.2,7,8,Parts per million,0.025625,0.032,11,27,Parts per billion,1.040909,3.1,11,4,Parts per million,0.279167,0.3,0,3,3
4120,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-19,Parts per billion,5.517391,9.2,5,8,Parts per million,0.0255,0.033,10,28,Parts per billion,0.736364,1.9,10,1,Parts per million,0.3,0.3,0,3,3
4121,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-20,Parts per billion,4.347826,7.3,5,7,Parts per million,0.030042,0.034,10,29,Parts per billion,0.536364,0.7,5,0,Parts per million,0.3,0.3,0,3,3
4122,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-21,Parts per billion,2.013043,2.7,0,2,Parts per million,0.033667,0.037,8,31,Parts per billion,0.468182,0.6,0,0,Parts per million,0.3,0.3,0,3,3
4123,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-22,Parts per billion,2.517391,4.4,22,4,Parts per million,0.034583,0.038,10,32,Parts per billion,0.463636,0.6,16,0,Parts per million,0.3,0.3,0,3,3
4124,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-23,Parts per billion,3.966667,5.7,11,5,Parts per million,0.034333,0.038,11,32,Parts per billion,0.57,0.7,6,0,Parts per million,0.3,0.3,0,3,3
4125,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-24,Parts per billion,4.669565,9.7,5,8,Parts per million,0.034542,0.039,8,33,Parts per billion,0.590909,0.9,20,0,Parts per million,0.3,0.3,0,3,3
4126,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-25,Parts per billion,3.908696,7.2,11,7,Parts per million,0.0315,0.038,11,32,Parts per billion,0.490909,0.6,10,0,Parts per million,0.266667,0.3,0,3,3
4127,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-26,Parts per billion,4.817391,16.3,6,15,Parts per million,0.029125,0.039,8,33,Parts per billion,0.622727,1,6,1,Parts per million,0.3,0.3,0,3,3
4128,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-27,Parts per billion,3.726087,8,20,8,Parts per million,0.0305,0.035,10,30,Parts per billion,0.536364,0.8,23,0,Parts per million,0.3,0.3,0,3,3
4129,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-28,Parts per billion,2.230435,3.7,5,3,Parts per million,0.031375,0.037,8,31,Parts per billion,0.572727,0.8,21,0,Parts per million,0.283333,0.3,0,3,3
4130,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-29,Parts per billion,2.030435,4.3,20,4,Parts per million,0.030083,0.035,9,30,Parts per billion,0.709091,2,0,3,Parts per million,0.270833,0.3,0,3,3
4131,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-30,Parts per billion,2.082609,4.2,7,4,Parts per million,0.031083,0.035,9,30,Parts per billion,0.486364,0.6,7,0,Parts per million,0.3,0.3,0,3,5
4132,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-05-31,Parts per billion,4.240909,6.9,16,6,Parts per million,0.027417,0.031,11,26,Parts per billion,0.528571,0.8,18,0,Parts per million,0.325,0.4,17,5,3
4133,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-01,Parts per billion,3.695652,7.6,5,7,Parts per million,0.024583,0.029,9,25,Parts per billion,0.540909,0.8,5,0,Parts per million,0.3,0.3,0,3,3
4134,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-02,Parts per billion,4.730435,10,5,9,Parts per million,0.024167,0.032,10,27,Parts per billion,0.536364,0.7,7,0,Parts per million,0.3,0.3,0,3,3
4135,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-03,Parts per billion,8.813043,15.1,16,14,Parts per million,0.020958,0.024,16,20,Parts per billion,1.363636,5.4,16,7,Parts per million,0.3,0.3,0,3,3
4136,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-04,Parts per billion,4.230435,7.6,20,7,Parts per million,0.018458,0.024,3,20,Parts per billion,0.477273,0.6,0,0,Parts per million,0.3,0.3,0,3,3
4137,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-05,Parts per billion,3.952174,6.5,6,6,Parts per million,0.025417,0.034,12,29,Parts per billion,0.809091,2,13,3,Parts per million,0.279167,0.3,0,3,3
4138,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-06,Parts per billion,4.256522,8.4,20,8,Parts per million,0.027667,0.032,2,27,Parts per billion,0.522727,0.6,0,0,Parts per million,0.295833,0.3,1,3,3
4139,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-07,Parts per billion,5.413043,8.9,4,8,Parts per million,0.024875,0.032,9,27,Parts per billion,0.536364,0.8,7,0,Parts per million,0.3,0.3,0,3,3
4140,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-08,Parts per billion,4.131818,5.7,15,5,Parts per million,0.029667,0.037,9,31,Parts per billion,0.5,0.8,13,0,Parts per million,0.3,0.3,0,3,5
4141,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-09,Parts per billion,6.13913,12.2,19,11,Parts per million,0.027083,0.036,10,31,Parts per billion,0.604545,0.8,14,0,Parts per million,0.333333,0.4,14,5,3
4142,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-10,Parts per billion,2.96087,4.6,5,4,Parts per million,0.030167,0.033,10,28,Parts per billion,0.445455,0.6,12,0,Parts per million,0.3,0.3,0,3,3
4143,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-11,Parts per billion,2.191304,3.6,19,3,Parts per million,0.02875,0.031,8,26,Parts per billion,0.409091,0.5,5,0,Parts per million,0.3,0.3,0,3,5
4144,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-12,Parts per billion,2.452174,4.4,20,4,Parts per million,0.031125,0.037,8,31,Parts per billion,0.481818,0.8,14,0,Parts per million,0.316667,0.4,16,5,5
4145,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-13,Parts per billion,4.317391,6,18,6,Parts per million,0.018833,0.024,0,20,Parts per billion,0.459091,0.6,13,0,Parts per million,0.35,0.4,12,5,5
4146,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-14,Parts per billion,6.340909,15.4,23,14,Parts per million,0.023792,0.04,10,34,Parts per billion,0.842857,4.8,11,6,Parts per million,0.316667,0.4,0,5,3
4147,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-15,Parts per billion,8.265217,14.3,0,13,Parts per million,0.033042,0.053,10,45,Parts per billion,0.881818,2,14,3,Parts per million,0.266667,0.3,0,3,3
4148,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-16,Parts per billion,6.952174,12.2,18,11,Parts per million,0.027958,0.038,8,32,Parts per billion,0.65,0.8,13,0,Parts per million,0.3,0.3,0,3,3
4149,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-17,Parts per billion,5.547826,8.1,12,8,Parts per million,0.023167,0.029,10,25,Parts per billion,0.563636,0.7,11,0,Parts per million,0.275,0.3,0,3,3
4150,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-18,Parts per billion,3.578261,5.5,12,5,Parts per million,0.023167,0.033,9,28,Parts per billion,0.522727,0.6,1,0,Parts per million,0.3,0.3,0,3,3
4151,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-19,Parts per billion,3.321739,6.8,23,6,Parts per million,0.030542,0.05,11,42,Parts per billion,1.25,5,13,7,Parts per million,0.3,0.3,0,3,3
4152,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-20,Parts per billion,5.743478,12.9,5,11,Parts per million,0.033375,0.052,11,44,Parts per billion,0.8,2.9,8,3,Parts per million,0.3,0.3,0,3,5
4153,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-21,Parts per billion,7.452174,14.1,5,13,Parts per million,0.044917,0.075,10,100,Parts per billion,1.05,2.8,14,3,Parts per million,0.329167,0.4,7,5,5
4154,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-22,Parts per billion,9.347826,19,8,18,Parts per million,0.022917,0.034,9,29,Parts per billion,1.509091,5.4,10,7,Parts per million,0.341667,0.4,7,5,3
4155,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-23,Parts per billion,4.395652,6.7,19,6,Parts per million,0.028042,0.036,10,31,Parts per billion,0.55,0.7,6,0,Parts per million,0.3,0.3,0,3,3
4156,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-24,Parts per billion,4.969565,7.2,18,7,Parts per million,0.027042,0.034,9,29,Parts per billion,0.490909,0.6,7,0,Parts per million,0.3,0.3,0,3,3
4157,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-25,Parts per billion,3.113043,4.6,5,4,Parts per million,0.02525,0.031,10,26,Parts per billion,0.454545,0.6,6,0,Parts per million,0.279167,0.3,0,3,3
4158,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-26,Parts per billion,3.447826,5.6,20,5,Parts per million,0.027833,0.039,9,33,Parts per billion,0.454545,0.6,10,0,Parts per million,0.283333,0.3,0,3,3
4159,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2011-06-27,Parts per billion,4.53913,7.9,18,7,Parts per million,0.018833,0.025,8,21,Parts per billion,0.518182,0.8,15,0,Parts per million,0.3,0.3,0,3,5
